date,XLF,XLF.1,XLF.2,XLF.3,XLF.4,XLF.5,XLF.6,XLF.7,XLF.8,XLF.9,XLF.10,XLF.11,XLF.12,XLF.13,XLF.14,XLF.15,XLF.16,XLF.17,XLF.18,XLF.19,XLF.20,XLF.21,XLF.22,XLF.23,XLF.24,XLF.25,XLF.26,XLF.27,XLF.28,XLF.29,XLF.30,XLF.31,XLF.32,XLF.33,XLF.34,JPM,WFC,C,BAC,AXP,AIG,GS,USB,PNC,BLK,COF,AMT,BK,MS,TRV,STT,AFL,ALL,CB,BBT,MMC,AON,SCHW,TROW,CME,WY,STI,AMP,FITB,MHP,IVZ,PGR,L,HIG,MCO,JPM_signal,WFC_signal,C_signal,BAC_signal,AXP_signal,AIG_signal,GS_signal,USB_signal,PNC_signal,BLK_signal,COF_signal,AMT_signal,BK_signal,MS_signal,TRV_signal,STT_signal,AFL_signal,ALL_signal,CB_signal,BBT_signal,MMC_signal,AON_signal,SCHW_signal,TROW_signal,CME_signal,WY_signal,STI_signal,AMP_signal,FITB_signal,MHP_signal,IVZ_signal,PGR_signal,L_signal,HIG_signal,MCO_signal
2012/09/13,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,40.56,34.8,34.43,9.38,58.47,34.44,119.75,34.26,64.48,179.25,58.59,72.08,23.09,17.77,67.64,43.42,48.65,39,75.55,32.7,34.01,52.12,14.15,63.62,58.43,26.43,28.76,56.87,15.3,53.24,25.3,20.4,42.19,19.73,43.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/14,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,40.73,35.37,34.76,9.53,58.68,35.02,120.44,34.32,65.5,180.35,58.97,70.67,23.26,18.1,67.77,43.25,48.96,39.42,74.88,33.06,34.23,52.64,14.27,65.14,57.98,26.65,29.8,57.93,15.47,52.92,25.47,20.55,42.56,20.16,43.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/17,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,40.36,34.58,34.04,9.28,58.59,34.75,118.99,33.59,64.4,180.07,58.37,70.5,23.34,17.67,67.67,43.24,48.58,39.36,74.79,32.65,34.13,52.3,14.03,64.41,57.81,26.35,29.03,57.09,15.43,53.32,25.5,20.51,42.16,19.84,44.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/18,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,40.43,34.69,33.92,9.21,58.09,34.4,118.97,33.59,64.41,180.09,57.49,70.42,23.3,17.5,67.65,43.03,48.01,39.42,75.03,32.54,34.24,52.37,13.78,63.88,57.5,25.91,28.58,56.94,15.34,53.01,25.36,20.56,41.92,19.51,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/19,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,40.5,34.5,34.16,9.27,58.09,34.26,118.12,33.74,64.9,179.68,57.58,69.97,23.1,17.44,67.42,42.79,47.92,39.08,75.03,32.69,33.84,52.2,13.5,63.8,56.83,25.77,28.92,56.57,15.29,53.01,25.23,20.7,41.59,19.5,44.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/20,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,40.42,34.46,33.79,9.17,57.76,33.82,116.74,33.45,64.48,180.35,57.66,70.1,22.79,17.08,67.64,42.77,47.97,39.43,74.93,32.57,33.71,52.17,13.29,63.71,57.14,25.78,28.66,56.22,15.28,53.81,25.11,20.74,41.32,19.08,45.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/21,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,40.05,34.23,33.65,9.09,57.29,33.63,115.83,33.26,64.59,180.35,56.88,69.73,22.94,16.95,67.8,43.05,47.5,39.99,74.64,32.4,33.84,52.23,13.43,63.45,57.09,26.05,28.33,56.37,15.27,53.9,25.04,21.01,41.31,19.22,45.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/24,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,40.4,34.36,33.47,9.08,57.1,33.9,115.71,33.58,64.34,178.41,56.97,70.21,22.84,16.91,67.61,42.73,47.63,39.8,75.34,32.4,33.68,51.96,13.28,63.47,56.98,26.26,28.97,56.18,15.36,54.06,25,20.8,41.39,19.18,45.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/25,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,39.73,33.99,32.84,8.91,56.56,33.08,112.64,33.52,63.31,175.33,55.53,69.41,22.28,16.48,67.67,41.72,46.89,39.5,75.21,32.26,33.26,51.44,12.74,62.31,56.24,26,28.1,54.71,15.25,53.47,24.52,20.57,41.12,18.64,44.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/26,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,15.35,39.43,33.69,32.49,8.8,55.58,32.75,112.22,33.55,62.3,174.1,54.91,70.03,22.29,16.31,66.98,41.08,45.99,39.03,74.73,31.82,33.22,51.3,12.75,61.93,56.39,25.65,27.91,54.88,15.16,53.58,24.26,20.46,40.84,18.51,43.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/27,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,39.86,34.02,32.95,8.95,56.01,33.2,114.35,33.76,62.61,176.33,56.58,70.6,22.47,16.71,67.6,41.64,47.05,39.34,75.36,32.2,33.16,52.03,12.73,62.63,56.51,26.2,28.16,55.72,15.28,54.21,24.76,20.75,41.16,19.13,44.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/09/28,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,15.44,39.66,33.8,32.7,8.81,56.3,32.79,112.82,33.9,61.89,175.71,56.63,70.93,22.27,16.62,67.45,41.56,47.21,39.18,75.49,32.25,33.28,51.84,12.65,62.65,56.4,25.66,28.17,55.47,15.3,53.99,24.65,20.48,41.14,19.27,43.83,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/10/01,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,40.14,33.97,32.73,8.94,57.16,33.26,115.97,33.69,61.56,177.25,57.67,70.61,22.58,16.67,68.25,41.67,46.93,39.51,76.48,32.06,33.61,52.83,12.73,62.54,56.22,25.62,28.38,55.46,15.28,54.13,24.77,20.63,41.43,19.24,43.93,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2012/10/02,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,40.09,34.08,33.24,8.91,56.61,33.47,116.36,33.68,62.72,174.6,57.92,71.2,22.61,16.78,67.89,41.68,46.89,39.64,76.47,32.1,33.78,52.67,12.75,62.02,56.23,25.72,28.52,55.22,15.25,54.21,24.73,21.04,41.41,19.52,44.09,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/10/03,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,40.33,34.69,34.04,9.09,57.03,34.21,117.01,33.97,63.15,178.94,58.24,72.19,22.46,16.9,68.19,41.54,46.86,39.94,76.53,32.46,33.56,52.83,12.62,62.17,56.19,26.12,29.17,55.27,15.5,54.33,25.02,21.21,41.17,19.67,44.44,0,0,0,5,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/10/04,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,41.28,35.21,34.93,9.39,57.99,34.95,118.99,34.77,63.51,181.35,59.13,71.45,22.97,17.34,68.46,41.89,47.75,40.37,77.03,32.86,33.89,53.25,12.94,62.92,56.64,25.98,29.86,56.53,15.78,54.62,25.33,21.35,41.83,20.57,44.89,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2012/10/05,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,41.17,35.08,34.74,9.3,58.18,35.23,118.4,34.51,63.56,184.67,58.61,72.35,23.06,17.37,68.74,41.59,47.93,40.53,77.37,32.92,34.1,53.66,13.1,63.14,56.63,26.15,30.2,56.59,15.78,55.22,25.16,21.54,41.83,21.01,44.57,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/10/08,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,41.12,35.04,34.75,9.26,58.44,35.9,118.55,34.4,63.26,185.95,58.65,72.04,23.02,17.32,68.72,41.55,47.99,40.76,77.1,32.76,34.06,53.43,13,63.6,56.62,26,29.65,56.45,15.77,55,25.14,21.55,41.95,21.1,44.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2012/10/09,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,40.84,34.36,34.57,9.19,57.87,35.45,118.72,34.27,63.17,186.25,58.27,71.18,22.99,17.22,68.5,41.1,47.38,40.43,76.5,32.51,33.93,52.9,12.78,63.35,56.09,25.83,30.16,56.07,15.65,54.54,24.84,21.43,41.67,20.79,43.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/10/10,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,41.23,34.48,35.11,9.19,57.6,35.49,119.17,34.19,63.32,184.64,57.84,72.08,22.8,17.27,68.58,41.07,46.94,40.13,76.78,32.47,33.87,52.44,12.82,63.03,56.04,25.73,29.55,55.56,15.61,54.52,24.63,21.84,41.43,20.83,43.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2012/10/11,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,41.55,34.44,35.49,9.32,58.09,35.68,121.06,33.98,63.71,183.09,58.5,71.21,23.03,17.73,68.34,41.62,47.61,40.37,76.91,32.49,33.94,52.7,13.02,63.59,55.7,25.8,30.08,55.61,15.68,54.86,24.67,21.79,41.48,21.31,44.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0
2012/10/12,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,41.08,33.53,34.72,9.1,57.52,35.46,119.29,33.32,61.91,181.64,57.82,71.7,22.49,17.18,67.91,40.99,47.46,40.17,76.19,31.65,33.91,52.73,12.8,62.95,55.5,25.78,29.06,54.76,15.07,54.75,24.37,21.93,41.36,21.14,44.02,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5
2012/10/15,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,41.83,33.18,36.63,9.42,57.22,36.29,123.55,33.23,62.11,182.68,57.21,74.86,22.73,17.62,68.96,41.18,48.09,40.67,76.78,31.7,34.1,52.86,12.88,63.44,55.98,26.8,28.99,54.99,15.17,55.21,24.4,21.91,41.56,21.37,44.72,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
2012/10/16,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,15.94,42.27,33.02,37.22,9.44,58.25,36.35,122.28,33.21,59.61,187.21,57.62,74.28,23.2,17.74,69.66,43.12,48.72,40.97,77.41,31.13,34.41,53.02,13.17,64.38,56.6,26.74,28.44,56.65,14.8,55.47,24.68,22.14,41.97,21.71,45.15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2012/10/17,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,42.76,33.74,38.4,9.42,58.99,36.86,123.97,33.8,58.99,186.39,57.64,74.31,24.48,18.35,70.54,44.27,49.57,41.41,78.05,31.58,34.48,53.64,13.47,65.18,56.99,27.49,29.25,57.73,14.93,55.27,24.95,22.72,42.56,21.89,45.56,0,0,0,1,0,5,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0
2012/10/18,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,16.17,42.45,33.84,38.39,9.45,57.24,37.21,124.2,33.99,59.06,187.24,56.92,75,24.59,17.66,73.07,44.5,49.41,42.15,80.34,29.34,34.54,53.15,13.49,65.73,56.77,27.94,28.88,57.66,14.92,55.19,24.85,22.79,43.04,22.32,46.22,0,2,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0
2012/10/19,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,41.77,33.61,37.13,9.42,56.49,35.7,122.68,33.83,58.65,186.2,60.34,73.36,24.3,17.4,72.64,44.24,48.99,41.55,79.46,29.14,33.92,52.1,13.17,64.68,55.63,27.5,28.52,56.56,14.82,55.47,24.29,22.64,42.38,21.88,45.27,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2012/10/22,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,41.54,33.77,37.69,9.53,56.38,35.55,121.84,33.77,58.32,186.52,59.6,73.08,24.27,17.32,73.11,44.28,49.48,41.8,79.76,28.74,33.68,52.25,13.2,64.37,55.76,27.71,27.57,57.02,14.84,55.06,24.19,22.52,42.32,21.87,45.13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2012/10/23,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,40.79,33.15,36.86,9.34,55.02,34.75,118.1,32.97,57.88,185.14,59.62,72.95,24.09,16.98,72.51,43.5,48.96,40.84,79.23,28.19,33.14,51.82,13.07,64.04,55.61,27.36,27.14,55.9,14.49,54.11,23.73,22.42,41.68,21.66,44.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/10/24,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,41.17,33.01,37.27,9.29,54.88,34.93,118.86,32.74,57.24,184.28,59.27,73.02,24.24,17.05,72.31,43.84,48.74,40.72,78.99,28.19,32.77,51.63,13.17,63.5,55.68,27.06,26.97,55.85,14.38,54.09,23.75,22.47,41.89,21.89,44.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2012/10/25,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,41.13,33.34,37.38,9.22,55.08,34.98,118.81,33.08,57.68,184.41,59.57,72.84,24.51,16.97,71.27,44.27,49.33,40.07,78.56,28.33,32.97,51.9,13.36,64.08,54.15,26.8,27.14,57.74,14.45,54.31,23.86,22.31,42.27,22.28,45.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
2012/10/26,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,40.63,33.25,36.57,9.1,55.39,34.72,118.53,32.76,57.01,184.28,59.6,72.89,24.12,16.91,70.71,43.96,48.88,39.71,77.15,28.39,33.31,53.38,13.32,64.17,54.56,26.87,27,58.03,14.3,55.41,23.92,22.3,42.26,21.52,47.52,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,1,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,1
2012/10/31,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,41.14,32.98,37.36,9.3,55.61,34.93,121.46,32.82,57.44,186.93,59.77,74.8,24.46,17.3,70.1,44.15,49.08,39.54,76.18,28.33,33.6,53.64,13.43,64.22,55.07,27.18,27.1,57.12,14.34,54.67,23.99,22.02,42.15,21.52,47.79,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0
2012/11/01,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,42.28,33.34,37.93,9.72,56.48,35.2,123.9,33.26,58.48,187.31,60.99,74.1,24.84,17.53,69.4,44.62,50.22,38.62,75.08,28.68,34.18,54.49,13.49,65.16,55.6,27.34,27.44,58.85,14.37,55.88,24.4,22.11,42.79,21.73,48.54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2012/11/02,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,41.87,33.03,37.58,9.83,56.35,32.68,122.31,33.04,58.42,186.77,60.99,73.99,24.28,17.7,68.8,44.29,49.92,38.14,73.7,28.79,33.85,54.57,13.58,64.33,54.85,27.22,27.04,59.29,14.19,53.83,24.07,21.8,42.03,21.07,47.65,0,0,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,4,3,0,0,0,3,2
2012/11/05,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,41.72,33.3,37.3,9.73,56,32.8,123.14,32.75,57.96,186.75,60.27,73.51,24.85,17.67,68.29,45.49,50.47,38.26,73.76,28.32,33.82,54.77,13.73,64.89,55.27,27.14,27.06,59.29,14.13,51.67,24.14,21.92,42.04,21.25,46.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2012/11/06,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,42.32,33.59,38.45,9.92,56.82,33.12,125.29,33.19,58.31,188.64,60.66,73.29,25.02,18.11,69.34,45.89,51.46,38.82,74.82,28.62,34.48,55.98,13.73,65.59,55.5,26.9,27.63,59.61,14.4,52.27,24.33,22.13,42.2,21.53,46.7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
